Ulke_Kodu;Ulke_Adi;Kita;Gelismiþlik_Durumu;Yil;Yasam_Beklentisi;Lise_Okullasma_Orani;Kisi_Basi_Saglik_Harcamasi;Hava_Kirliligi_PM25;Nufus;Bebek_Olum_Orani;Bes_Yas_Alti_Olum;Asi_Hepatit_B;Asi_Kizamik;Asi_Difteri;HIV_Prevalansi;Alkol_Tuketimi;Yenilenebilir_Enerji_Payi;Fosil_Yakit_Tuketimi;Kisi_Basi_Enerji_Tuketimi;Komur_Elektrik_Payi;Yenilenebilir_Elektrik_Payi;Orman_Alani_Yuzdesi;Orman_Alani_KM2;Tarim_Arazisi_Yuzdesi;Tatli_Su_Cekim_Orani;Guvenli_Icme_Suyu_Erisimi;Guvenli_Sanitasyon_Erisimi
GUM;Guam;Doðu Asya ve Pasifik;Yüksek Gelirli (Geliþmiþ);2011;76,153;;;7,380915789;166543;;;;;;;;0,5;;;0;0,014232606;44,81481481;242;33,33333333;;98,92117132;
GUM;Guam;Doðu Asya ve Pasifik;Yüksek Gelirli (Geliþmiþ);2012;76,237;;;7,500947959;166331;;;;;;;;0,5;;;0;0,033188932;45,18518519;244;33,33333333;;98,86300315;
GUM;Guam;Doðu Asya ve Pasifik;Yüksek Gelirli (Geliþmiþ);2013;76,361;;;8,603966567;165966;;;;;;;;0,6;;;0;0,085850946;45,55555556;246;33,33333333;;98,8048319;
GUM;Guam;Doðu Asya ve Pasifik;Yüksek Gelirli (Geliþmiþ);2014;76,423;;;8,150542497;165486;;;;;;;;0,7;;;0;0,154793274;45,92592593;248;33,33333333;;98,74665755;
GUM;Guam;Doðu Asya ve Pasifik;Yüksek Gelirli (Geliþmiþ);2015;76,444;;;10,77679589;164905;;;;;;;;2,3;;;0;1,797606296;46,2962963;250;31,48148148;;98,68848012;
GUM;Guam;Doðu Asya ve Pasifik;Yüksek Gelirli (Geliþmiþ);2016;76,449;;;8,951240874;164233;;;;;;;;4,4;;;0;3,823158859;51,85185185;280;31,48148148;;98,63029959;
GUM;Guam;Doðu Asya ve Pasifik;Yüksek Gelirli (Geliþmiþ);2017;76,463;;;8,620619473;163490;;;;;;;;3,9;;;0;3,570761947;51,85185185;280;31,48148148;;98,57211597;
GUM;Guam;Doðu Asya ve Pasifik;Yüksek Gelirli (Geliþmiþ);2018;76,561;;;10,00656452;162679;;;;;;;;4,5;;;0;4,294436204;51,85185185;280;29,62962963;;98,51392926;
GUM;Guam;Doðu Asya ve Pasifik;Yüksek Gelirli (Geliþmiþ);2019;76,645;;;9,887840137;161808;;;;;;;;4,5;;;0;4,468213577;51,85185185;280;29,62962963;;98,45573946;
GUM;Guam;Doðu Asya ve Pasifik;Yüksek Gelirli (Geliþmiþ);2020;75,529;;;9,575105533;162158;;;;;;;;4,6;;;0;4,695737178;51,85185185;280;29,62962963;;98,30146026;
HKG;Hong Kong SAR, China;Doðu Asya ve Pasifik;Yüksek Gelirli (Geliþmiþ);2000;80,87317073;;;;6665000;;;;;;;;0;90,25278211;2121,263334;60,44492675;0;;;6,666666667;;98,36695356;76,48695046
HKG;Hong Kong SAR, China;Doðu Asya ve Pasifik;Yüksek Gelirli (Geliþmiþ);2001;81,41926829;78,56965637;;;6714300;;;;;;;;0,1;95,74970534;2078,720201;61,38690183;0;;;6,666666667;;98,45297196;76,48695046
HKG;Hong Kong SAR, China;Doðu Asya ve Pasifik;Yüksek Gelirli (Geliþmiþ);2002;81,45219512;79,97003937;;;6744100;;;;;;;;0,1;95,06067686;1934,258296;63,73783295;0;;;6,666666667;;98,53902324;76,48695046
HKG;Hong Kong SAR, China;Doðu Asya ve Pasifik;Yüksek Gelirli (Geliþmiþ);2003;81,34341463;80,17410278;;;6730800;;;;;;;;0,1;94,03547084;2027,393863;77,66481737;0;;;6,666666667;;98,62510742;76,48695046
HKG;Hong Kong SAR, China;Doðu Asya ve Pasifik;Yüksek Gelirli (Geliþmiþ);2004;81,79926829;81,73477936;;;6783500;;;;;;;;0,1;97,56125019;1823,006666;68,91899171;0,201982118;;;6,666666667;;98,71122449;76,37655224
HKG;Hong Kong SAR, China;Doðu Asya ve Pasifik;Yüksek Gelirli (Geliþmiþ);2005;81,60902439;83,00366211;;;6813200;;;;;;;;0,1;94,07227983;1864,70664;70,29726145;0,187251307;;;6,666666667;;98,79737444;76,26615401
HKG;Hong Kong SAR, China;Doðu Asya ve Pasifik;Yüksek Gelirli (Geliþmiþ);2006;82,38487805;83,14646149;;;6857100;;;;;;;;0,1;97,02324994;1899,446802;68,83755859;0,212341715;;;5,714285714;;98,88355729;76,15575578
HKG;Hong Kong SAR, China;Doðu Asya ve Pasifik;Yüksek Gelirli (Geliþmiþ);2007;82,36682927;84,06655884;;;6916300;;;;;;;;0,1;95,93155892;2045,970326;73,1284658;0,272129801;;;5,714285714;;98,96977302;76,04535756
HKG;Hong Kong SAR, China;Doðu Asya ve Pasifik;Yüksek Gelirli (Geliþmiþ);2008;82,3404878;85,70259094;;;6957800;;;;;;;;0,1;95,72611901;1985,306536;68,00547455;0,165815655;;;5,714285714;;99,05602165;75,93495933
HKG;Hong Kong SAR, China;Doðu Asya ve Pasifik;Yüksek Gelirli (Geliþmiþ);2009;82,77512195;86,5672226;;;6972800;;;;;;;;0,1;97,90465279;2043,271702;70,64701022;0,193096148;;;5,714285714;;99,14230316;75,82456111
HKG;Hong Kong SAR, China;Doðu Asya ve Pasifik;Yüksek Gelirli (Geliþmiþ);2010;82,95756098;87,90539606;;;7024200;;;;;;;;0,1;95,14560257;1922,62412;62,05817138;0,213355941;;;5,238095238;;99,22861756;75,71416288
HKG;Hong Kong SAR, China;Doðu Asya ve Pasifik;Yüksek Gelirli (Geliþmiþ);2011;83,41195122;86,97820261;;;7071600;;;;;;;;0,5;96,59121057;2037,958456;71,09660909;0,227818298;;;5,238095238;;99,31496485;75,60376466
HKG;Hong Kong SAR, China;Doðu Asya ve Pasifik;Yüksek Gelirli (Geliþmiþ);2012;83,4502439;108,2574478;;;7150100;;;;;;;;0,2;95,66672075;1944,996819;70,3850714;0,220655704;;;4,857142857;;99,40134503;75,49336643
HKG;Hong Kong SAR, China;Doðu Asya ve Pasifik;Yüksek Gelirli (Geliþmiþ);2013;83,83121951;102,7793911;;;7178900;;;;;;;;0,3;95,42424828;1907,463408;74,92839607;0,196603928;;;4,857142857;;99,4877581;75,3829682
HKG;Hong Kong SAR, China;Doðu Asya ve Pasifik;Yüksek Gelirli (Geliþmiþ);2014;83,93560976;105,5552171;;;7229500;;;;;;;;0,2;96,4202283;1904,119992;76,39707912;0,227673082;;;4,857142857;;99,57420406;77,67168238
HKG;Hong Kong SAR, China;Doðu Asya ve Pasifik;Yüksek Gelirli (Geliþmiþ);2015;84,25268293;107,3877829;;;7291300;;;;;;;;0,2;86,96239245;2030,168829;65,37985842;0,202520986;;;4,857142857;;99,66068291;79,95780205
HKG;Hong Kong SAR, China;Doðu Asya ve Pasifik;Yüksek Gelirli (Geliþmiþ);2016;84,21146341;107,7507246;;;7336600;;;;;;;;0,2;0;2081,70252;64,75816993;0,376313725;;;4,761904762;;99,74719464;82,24132722
HKG;Hong Kong SAR, China;Doðu Asya ve Pasifik;Yüksek Gelirli (Geliþmiþ);2017;84,69560976;106,7897098;;;7393200;;;;;;;;0,2;0;1868,116582;62,70229379;0,38713425;;;4,857142857;;99,83373927;84,52225787
HKG;Hong Kong SAR, China;Doðu Asya ve Pasifik;Yüksek Gelirli (Geliþmiþ);2018;84,8697561;108,1639802;;;7452600;;;;;;;;0,2;0;1896,467058;63,65227857;0,393265496;;;4,761904762;;99,92031678;86,80059402
HKG;Hong Kong SAR, China;Doðu Asya ve Pasifik;Yüksek Gelirli (Geliþmiþ);2019;85,15585366;105,0689655;;;7507900;;;;;;;;0,2;0;1866,71307;62,11751963;0,422312483;;;4,761904762;;99,98775641;89,07633566
HKG;Hong Kong SAR, China;Doðu Asya ve Pasifik;Yüksek Gelirli (Geliþmiþ);2020;85,49634146;100,449692;;;7481000;;;;;;;;0,3;0;1647,663141;34,27820484;0,544822519;;;3,80952381;;100;91,34948279
HUN;Hungary;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2000;71,24634146;;313,1085815;20,65581789;10210971;8,7;10,1;;99;99;;12,38;5,2;80,53188518;2448,353996;27,58375721;0,184706317;21,43684445;19211,7;65,32024102;97,39222222;82,84859539;53,29583579
HUN;Hungary;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2001;72,24878049;98,42545319;359,6975098;20,82024777;10187576;8,1;9,5;;99;99;;12,38;5,1;80,97396604;2512,919081;24,50363861;0,194974598;21,57656773;19336,92;65,44298148;96,69611112;83,11106506;54,84338148
HUN;Hungary;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2002;72,34878049;99,8345108;473,1278381;21,15222119;10158608;7,6;9;;99;99;;12,67;5,2;80,78396927;2520,397556;25,06568576;0,118925796;21,71629101;19462,14;65,2644499;96;83,41463651;56,45850486
HUN;Hungary;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2003;72,3;101,8508606;682,8656616;21,53449868;10129552;7,2;8,4;;99;99;;12,69;5;83,12786521;2580,496259;27,10206472;0,48323327;21,85601428;19587,36;65,44298148;95,08888888;83,71536804;58,11847243
HUN;Hungary;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2004;72,64878049;95,94435883;798,4536133;21,84984078;10107146;6,8;8;;99;99;;12,59;4,6;81,8109099;2579,604763;24,73893438;2,166340335;21,99573756;19712,58;65,43182325;94,17777778;84,01354676;59,82295957
HUN;Hungary;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2005;72,64878049;97,37332916;895,2033081;21,98100803;10087065;6,4;7,5;;99;99;;12,58;7,3;78,92425409;2781,005954;19,98545699;4,66565052;22,13793103;19837,8;65,42796563;93,26666667;84,31691914;61,57586517
HUN;Hungary;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2006;73,09756098;97,7556076;893,2030029;21,8234248;10071370;6,1;7,2;;99;99;;12,36;7,9;78,69364971;2760,462428;19,77746173;3,645137901;22,2776699;19963,02;64,82535431;92,35555555;84,62481881;63,37729151
HUN;Hungary;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2007;73,15121951;97,85636139;1003,258057;21,44764939;10055780;5,8;6,8;;99;99;;12,01;9;77,46665521;2709,843887;18,73623624;4,187412412;22,41740877;20088,24;64,80303538;91,44444445;84,92908858;65,22239794
HUN;Hungary;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2008;73,70243902;98,38033295;1117,202271;20,99914326;10038188;5,5;6,5;;99;99;;11,5;9;76,65323027;2676,908405;18,00124922;5,354978139;22,55714764;20213,46;64,61332441;90,53333333;85,22976622;67,11060611
HUN;Hungary;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2009;73,90487805;99,74337769;943,6877441;20,62336786;10022650;5,3;6,2;;99;99;;10,95;12,3;72,11193965;2548,81278;17,8650997;7,426952211;22,46623219;20338,68;63,879377;105,7;85,52678239;69,04126982
HUN;Hungary;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2010;74,20731707;101,9976883;983,1108398;20,46578462;10000023;5,1;6;;99;99;;10,84;13,5;71,96381371;2651,343381;16,99178507;7,578122073;22,60455098;20463,9;59,01910969;89,5;85,8135856;71,00885767
HUN;Hungary;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2011;74,85853659;103,0810699;1063,432373;21,30889279;9971727;5;5,9;;99;99;;10,72;14,7;70,46441199;2600,717871;18,34864932;6,902357089;22,63642991;20492,76;58,95283331;87,08333333;86,09728472;73,01768035
HUN;Hungary;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2012;75,06341463;101,2340469;961,1383667;18,93202126;9920362;4,8;5,7;;99;99;;10,72;16,5;68,19356234;2490,185789;18,74404504;7,024224051;22,66830885;20521,62;58,96387938;84,18333333;86,36535009;75,05693676
HUN;Hungary;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2013;75,56585366;107,2175369;991,9874268;17,85297566;9872734;4,7;5,6;;99;99;;10,58;17,2;65,42466317;2420,169498;21,0734799;8,497590282;22,70018778;20550,48;58,06914835;87,5;87,71432833;77,13281901
HUN;Hungary;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2014;75,76341463;106,0269699;1008,929504;17,93977439;9833038;4,5;5,3;;99;99;;10,52;15,7;65,3462673;2423,514986;20,79379655;9,692956501;22,55023011;20579,34;57,68134999;65,38333333;89,06512181;79,24868086
HUN;Hungary;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2015;75,56829268;104,6330185;874,0413818;17,98025014;9797755;4,2;5,1;;99;99;;10,68;15,6;66,1101626;2571,150905;19,45981555;9,865052701;22,58185404;20608,2;57,68134999;67,16666667;90,41763473;81,4042301
HUN;Hungary;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2016;76,06341463;103,9664993;918,9450684;16,23893892;9759755;4;4,7;;99;99;;10,63;15,3;0;2613,093542;18,04902514;9,400695881;22,55895244;20587,3;57,87858865;65,98333333;91,77222596;83,59977952
HUN;Hungary;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2017;75,81707317;104,1520004;990,9080811;17,02368843;9726756;3,7;4,5;;99;99;;10,75;14,6;0;2737,453325;15,48837916;9,904298952;22,5429542;20572,7;58,10870042;78,942;93,12849623;85,83487037
HUN;Hungary;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2018;76,06585366;103,6120834;1087,646118;17,50185352;9706964;3,6;4,3;;99;99;;10,6;13,6;0;2738,82729;15,07468737;11,05186017;22,5281613;20559,2;58,03199649;81,9743583;94,486282;87,89674863
HUN;Hungary;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2019;76,3195122;102,4386826;1062,158691;14,64123544;9694824;3,4;4,1;;99;99;;10,6;13,6;0;2749,241319;12,20145228;13,03840658;22,51227263;20544,7;57,83475783;74,38458333;95,84521643;88,53781771
HUN;Hungary;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2020;75,4195122;101,9406281;1182,541382;14,13649958;9670419;3,4;4;;99;99;;9,93;14,8;0;2713,179234;10,95333524;15,13026052;22,49627438;20530,1;53,8754394;74,69;97,20507541;89,17670819
ISL;Iceland;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2000;79,65365854;109,0215073;2855,574707;7,404156844;281205;3,1;3,9;;91;98;0,1;6,92;60,7;22,00059319;11404,94359;0;17,217595;0,29755611;298,3;18,84289277;0,095882353;90,15560524;
ISL;Iceland;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2001;80,6902439;110,139267;2528,545654;7,364013509;284968;2,9;3,7;;88;92;0,1;6,92;62,1;22,18716212;10925,45139;0;18,06299017;0,312359102;313,14;18,84289277;0,096470588;90,6908079;
ISL;Iceland;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2002;80,50243902;113,5195618;3046,81665;7,315432387;287523;2,8;3,5;;91;95;0,1;7,04;61,9;22,3341155;11168,37142;0;17,02709125;0,327162095;327,98;18,82294264;0,097058824;91,22600511;
ISL;Iceland;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2003;80,96341463;116,7927322;3839,694092;7,258510879;289521;2,6;3,3;;93;97;0,1;7,16;61,9;22,12878289;11092,61784;0;16,54117647;0,341965087;342,82;18,80299252;0,097058824;91,76119998;
ISL;Iceland;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2004;80,99756098;108,1349182;4414,233398;7,193346385;292074;2,5;3,2;;93;99;0,1;7,32;61,9;23,27443764;10892,78401;0;17,22973443;0,35676808;357,66;18,79301746;0,097058824;92,29639563;
ISL;Iceland;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2005;81,50243902;108,7529831;5079,689453;7,120036303;296734;2,4;3,1;;90;95;0,1;7,52;62,7;22,89261128;10877,23019;0;19,13757771;0,371571072;372,5;18,77306733;0,106681372;92,8315915;
ISL;Iceland;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2006;81,15853659;107,523468;4918,233398;7,007141437;303782;2,3;2,9;;95;97;0,1;7,78;64,2;19,03991555;13184,47716;0;26,52099909;0,386374065;387,34;18,76309227;0,116303922;93,36679344;
ISL;Iceland;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2007;81,45365854;106,3270035;5803,811523;6,849790485;311566;2,2;2,8;;95;97;0,1;7,81;67,6;15,68088431;15188,37773;0;29,88968685;0,401177057;402,18;18,71321696;0,125926471;93,90199102;
ISL;Iceland;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2008;81,6097561;106,2299423;4749,684082;6,687932693;317414;2,1;2,8;;96;98;0,1;7,82;74;12,41743902;17341,07262;0;24,52231736;0,41598005;417,02;18,71321696;0,135549019;94,43718477;
ISL;Iceland;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2009;81,75121951;106,4782486;3622,978271;6,561517303;318499;2,1;2,7;;92;96;0,1;7,58;74,7;11,47452035;17936,59575;0;27,04900796;0,430783042;431,86;18,7032419;0,145171569;94,97237989;
ISL;Iceland;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2010;81,89756098;108,8190384;3614,03833;6,510493562;318041;2;2,7;;93;96;0,1;7,47;76;11,51888054;17024,51309;0;26,17621197;0,445586035;446,7;18,69326683;0,154794118;95,50757783;
ISL;Iceland;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2011;82,35853659;109,7068634;3937,315918;6,708740317;319014;2;2,6;;94;95;0,1;7,34;77,1;10,25273575;18161,52411;0;27,31567021;0,452548628;453,68;18,68528678;0,163926471;96,04277596;
ISL;Iceland;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2012;82,91707317;113,5176697;3784,383789;6,110175404;320716;2;2,6;;90;89;0,1;7,33;77,7;10,32861882;17633,64828;0;29,68585105;0,459511222;460,66;18,67531172;0,172941176;96,5779673;
ISL;Iceland;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2013;82,06097561;122,0335693;4095,67627;5,96459941;323764;2;2,6;;91;91;0,1;7,38;76,8;10,38444434;18212,73365;0;28,97063369;0,466473815;467,64;18,67531172;0,171235294;97,11316731;
ISL;Iceland;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2014;82,86097561;120,6325684;4522,905762;5,787105614;327386;2;2,6;;90;90;0,1;7,64;77,6;10,90966049;17947,03823;0;28,95602273;0,473436409;474,62;18,67531172;0,162;97,64836337;
ISL;Iceland;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2015;82,46829268;119,8073578;4303,841797;5,733280953;330815;2;2,6;;93;92;0,1;7,85;78;11,66815576;16910,72123;0;26,68030214;0,480399002;481,6;18,67331671;0,164411765;98,18356332;
ISL;Iceland;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2016;82,20487805;117,1227722;5053,517578;5,277177726;335439;2;2,6;;91;91;0,1;8,07;80,9;0;15701,47301;0;27,37908356;0,485386534;486,6;18,67331671;0,152941176;98,71876298;
ISL;Iceland;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2017;82,66097561;115,7411423;5992,053223;5,839962796;343400;2;2,7;;92;89;0,1;8,08;80,8;0;16234,98296;0;26,93523235;0,492568579;493,8;18,67331671;0,170588235;99,25396008;
ISL;Iceland;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2018;82,86097561;114,6494064;6280,038574;5,559240656;352721;2,1;2,7;;93;91;0,1;8,07;81,4;0;17346,75027;0;30,35432952;0,496280869;500,4;18,56590301;0,170588235;99,78914992;
ISL;Iceland;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2019;83,16341463;112,0343399;5912,009766;5,481558072;360563;2,1;2,8;;93;93;0,1;8,07;81,7;0;16700,592;0;30,94519704;0,502727363;506,9;18,56590301;0,170588235;99,99999704;
ISL;Iceland;Avrupa ve Orta Asya;Yüksek Gelirli (Geliþmiþ);2020;83,06341463;110,4873199;5692,891113;5,105548275;366463;2,1;2,8;;93;93;0,1;7,94;82,9;0;16083,60997;0;31,2315052;0,509273034;513,5;18,56590301;0,170588235;99,99999645;
IND;India;Güney Asya;Alt-Orta Gelirli;2000;62,749;47,17343903;18,47883415;61,51144978;1057922733;66,3;91,8;;56;58;;1,97;46,9;67,25160049;394,9168031;68,8915624;0,768461484;22,733495;675910;60,86896566;42,2129668;37,64000574;9,005652038
IND;India;Güney Asya;Alt-Orta Gelirli;2001;63,158;46,82458115;19,74444199;61,90683477;1077898575;64,3;88,1;;57;59;;1,97;47,1;67,12901707;393,3808862;69,8913081;0,905053311;22,7975676;677815;60,70483218;43,25445989;39,10286247;10,747686
IND;India;Güney Asya;Alt-Orta Gelirli;2002;63,649;48,80693817;20,15651703;62,37252215;1097600380;62,4;84,6;;56;59;;2,11;45,8;67,93666428;397,3442529;70,20958208;1,283769458;22,86164019;679720;60,72938494;44,29595297;40,60854645;12,6040317
IND;India;Güney Asya;Alt-Orta Gelirli;2003;64,086;51,42557144;21,89380074;62,76635396;1116803006;60,4;81,1;;60;61;;2,21;45,6;68,165462;399,6998971;68,43789383;-1,122241535;22,92571279;681625;60,62478348;45,33744606;42,1267048;14,94149748
IND;India;Güney Asya;Alt-Orta Gelirli;2004;64,484;53,24737167;24,9240799;62,94617225;1135991513;58,5;77,7;6;64;63;;2,29;44,9;69,01828735;415,4799565;68,11921377;-0,55439613;22,98978538;683530;60,66716221;43,23926003;43,65741446;17,29471048
IND;India;Güney Asya;Alt-Orta Gelirli;2005;64,939;55,9314003;27,49770737;62,76981905;1154676322;56,5;74,3;8;68;65;;2,39;44,2;69,3475085;425,3696425;67,2703737;-0,896771744;23,05385798;685435;60,58341377;43,49583333;45,19962717;19,4804493
IND;India;Güney Asya;Alt-Orta Gelirli;2006;65,373;56,78594971;29,37600899;61,19510992;1172878890;54,5;71;6;69;65;;2,6;43,2;70,04389072;441,7858867;67,03875011;0,250726899;23,11793057;687340;60,50941918;43,75240664;46,75342381;21,67529565
IND;India;Güney Asya;Alt-Orta Gelirli;2007;65,803;59,14783859;35,63138962;58,02113499;1190676021;52,5;67,8;6;70;64;;2,95;41,5;70,95317496;461,2017383;65,77325314;1,208098836;23,18200317;689245;60,4132262;44,00897994;48,3188379;23,9302222
IND;India;Güney Asya;Alt-Orta Gelirli;2008;66,247;62,21192169;37,65440369;54,3676481;1207930964;50,5;64,5;29;72;70;;3,53;39,4;71,4399671;481,5530274;68,30013846;3,053696406;23,24607576;691150;60,45930465;44,26555325;49,8955303;26,19891415
IND;India;Güney Asya;Alt-Orta Gelirli;2009;66,7;61,36032104;38,05965042;51,35440313;1225524753;48,4;61,2;37;78;74;;4,11;37,4;75,57244497;509,4460001;67,26457695;2,906402522;23,31014836;693055;60,56390611;44,52212656;51,4825314;28,48100132
IND;India;Güney Asya;Alt-Orta Gelirli;2010;67,162;64,94759369;44,79586029;50,10115395;1243481564;46,3;58,1;38;82;79;;4,62;36,2;74,84569361;531,8670661;67,67322909;2,093229849;23,37422095;694960;60,39741826;44,77869986;53,07986447;30,77658971
IND;India;Güney Asya;Alt-Orta Gelirli;2011;67,623;67,12516785;48,18242264;61,70862421;1261224954;44,2;55;44;84;82;;4,89;35;74,91097353;546,6758902;67,72952753;1,878605;23,46382169;697624;60,43004315;44,77869986;54,6875066;33,08572502
IND;India;Güney Asya;Alt-Orta Gelirli;2012;68,076;69,80895996;48,45263672;74,00316075;1278674502;42,2;52;70;83;82;;5,02;34,8;75,07474779;572,1330855;72,18279404;4,912729331;23,55342242;700288;60,42062566;44,77869986;56,30756901;35,40902739
IND;India;Güney Asya;Alt-Orta Gelirli;2013;68,499;69,47712708;55,46933746;76,25017683;1295829511;40,1;49,1;67;83;83;;5,04;34,9;74,98186721;577,2546216;73,04604117;2,754067083;23,64302315;702952;60,43946065;44,77869986;57,93907906;37,75091866
IND;India;Güney Asya;Alt-Orta Gelirli;2014;68,932;74,88870239;56,3490181;79,03739571;1312277191;38,2;46,4;77;85;85;;5,02;33,9;75,78572873;610,1653718;74,79438552;4,733342647;23,73262388;705616;60,44955082;44,77869986;59,58160467;40,10707231
IND;India;Güney Asya;Alt-Orta Gelirli;2015;69,326;74,61136627;58,12401581;73,81099141;1328024498;36,3;43,7;87;87;87;;4,96;33,4;45,95662915;622,339884;76,01242641;4,84184605;23,82222461;708280;60,43172485;44,77869986;61,2343987;42,47693026
IND;India;Güney Asya;Alt-Orta Gelirli;2016;69,709;75,93728638;59,72652817;75,78900353;1343944296;34,6;41,3;88;88;88;;4,87;33;0;627,273531;75,48449322;3,983238758;23,91169081;710940;60,39909996;44,77869986;62,89670255;44,85993798
IND;India;Güney Asya;Alt-Orta Gelirli;2017;70,068;74,67437744;56,66844559;67,31227139;1359657400;32,9;39;89;90;89;;4,87;32,5;0;648,0147183;74,8600089;4,771564854;24,00149335;713610;60,28407199;44,77869986;64,56794597;47,23966984
IND;India;Güney Asya;Alt-Orta Gelirli;2018;70,415;76,00257874;57,46551132;68,12095251;1374659064;31,3;36,9;90;93;90;;4,92;32,9;0;668,3033702;74,99443687;5,605396797;24,09095954;716270;60,2437113;44,77869986;66,24710466;49,58065339
IND;India;Güney Asya;Alt-Orta Gelirli;2019;70,746;75,8716507;60,6913681;59,89198088;1389030312;29,8;34,9;91;95;91;;4,92;33,5;0;666,9773475;72,86261654;6,353273844;24,18076208;718940;60,21983123;44,77869986;67,93336671;51,9223138
IND;India;Güney Asya;Alt-Orta Gelirli;2020;70,156;77,62715484;63,83099747;48,39481152;1402617695;28,3;33;85;89;85;;4,1;36,1;0;632,2398285;71,36335802;9,285542583;24,27022827;721600;60,04594392;44,77869986;69,62590501;54,16792482
IDN;Indonesia;Doðu Asya ve Pasifik;Üst-Orta Gelirli;2000;66,292;55,59762955;15,39148712;26,20520179;216077790;41,4;51,4;65;76;75;0,1;0,083;45,6;76,18565363;585,7864958;36,43396732;10,26925261;53,94352867;1012800;23,76434007;5,611036806;23,51369524;
IDN;Indonesia;Doðu Asya ve Pasifik;Üst-Orta Gelirli;2001;66,583;56,22732162;16,8734417;25,85437605;219097902;39,6;49;62;76;76;0,1;0,083;44,3;75,5969248;591,1249448;37,24593596;10,42203765;53,85720198;1011179,2;24,2026845;5,949636524;23,85418981;
IDN;Indonesia;Doðu Asya ve Pasifik;Üst-Orta Gelirli;2002;66,954;57,64659882;18,97848511;25,52916865;222088495;37,9;46,7;63;72;70;0,1;0,077;44,7;76,74978432;606,3223058;39,66936803;10,24746574;53,77087529;1009558,4;24,52225517;6,288236241;24,19285636;
IDN;Indonesia;Doðu Asya ve Pasifik;Üst-Orta Gelirli;2003;67,134;60,72446823;25,51065636;25,19757196;225048008;36,3;44,6;64;74;71;0,1;0,074;43;76,97384881;597,2756151;41,12362136;9,500973675;53,6845486;1007937,6;24,78856406;6,626835959;24,5295441;
IDN;Indonesia;Doðu Asya ve Pasifik;Üst-Orta Gelirli;2004;65,521;62,97586823;25,98270035;24,82757837;227926649;36,9;48,6;64;76;71;0,1;0,077;41,5;78,5253357;634,7523883;40,12133519;9,418414986;53,59822191;1006316,8;24,83736814;6,965435676;24,86449937;
IDN;Indonesia;Doðu Asya ve Pasifik;Üst-Orta Gelirli;2005;67,531;61,63827896;34,09753036;24,38718025;230871650;33,3;40,7;65;77;72;0,2;0,082;41,6;79,407681;637,3297583;40,61272338;9,374471689;53,51189522;1004696;24,93943401;7,304035394;25,19705548;
